ID010,ID010,SL57,FRIEND,39.82196729786304,35.72723319590434,516,5664,5832,273
ID012,ID012,UNKNOWN,FOE,37.61644023975932,35.40319316487303,952,9460,3343,41
ID008,ID008,UNKNOWN,FOE,36.08467157858548,39.00182945888598,255,5582,7641,302
ID013,ID013,DC85,FRIEND,39.39082230339929,39.96650448049211,628,237,3906,141
ID014,ID014,UNKNOWN,FOE,38.56102199065315,32.07009317133747,638,5774,4792,115
ID011,ID011,UNKNOWN,FOE,36.47106195897771,36.186977230207525,587,4343,0,107
ID015,ID015,PS10,FRIEND,36.93717205583358,30.26076227898557,859,9022,8214,244
ID017,ID017,AH03,FRIEND,37.879919150285886,38.09908062523475,228,5108,8144,278
ID016,ID016,UNKNOWN,FOE,39.88364509150075,35.241237238012985,644,7526,3160,47
ID019,ID019,DU97,FRIEND,40.79594707749219,36.52328460209105,507,6378,7045,292
ID018,ID018,UNKNOWN,FOE,36.18394919957357,33.11763868618176,334,2895,3221,109
ID020,ID020,KV91,FRIEND,38.680338542535715,37.90909520073558,579,5739,5907,84
ID022,ID022,UNKNOWN,FOE,38.06058442232453,34.36215579149152,965,8782,7009,318
ID021,ID021,UNKNOWN,FOE,40.5044039571386,30.684665385658626,432,3299,9593,219
ID001,ID001,UNKNOWN,FOE,36.38698567076303,32.45517065611637,685,1295,3876,358
ID002,ID002,LK58,FRIEND,38.33684436491857,33.4660857185128,417,2344,613,258
ID003,ID003,FD24,FRIEND,36.11857908451751,34.67024174547616,859,740,5892,2
ID004,ID004,SJ84,FRIEND,39.05700274225772,33.91962344894222,483,4361,9466,147
ID006,ID006,UNKNOWN,FOE,36.81182538328833,36.920749972941785,407,1811,1145,305
ID005,ID005,AW95,FRIEND,36.570336302204005,39.78898760999342,279,2108,7403,69
ID008,ID008,UNKNOWN,FOE,36.087363568447785,38.99752137455751,254,5582,7641,302
ID010,ID010,SL57,FRIEND,39.83729664756716,35.7293875955072,516,5489,5657,8
ID009,ID009,XM69,FRIEND,37.09914330785447,39.19012896942686,814,7015,5550,241
ID007,ID007,TX10,FRIEND,40.706383256482255,37.74591917228431,338,6125,9340,322
ID013,ID013,DC85,FRIEND,39.375831157802786,39.978644070835465,643,237,3906,141
ID011,ID011,UNKNOWN,FOE,36.46760027799379,36.19829987851813,592,4343,0,107
ID015,ID015,PS10,FRIEND,36.92561220869275,30.237061079984663,879,9022,8214,244
ID012,ID012,UNKNOWN,FOE,37.630840098549974,35.415710771146166,954,9460,3343,41
ID017,ID017,AH03,FRIEND,37.8805593465503,38.094525392118534,230,5108,8144,278
ID016,ID016,UNKNOWN,FOE,39.88670025660299,35.221947684721165,651,7352,2986,279
ID014,ID014,UNKNOWN,FOE,38.55560402453764,32.08171203716728,641,5774,4792,115
ID019,ID019,DU97,FRIEND,40.799775556876895,36.51380878309738,511,6378,7045,292
ID018,ID018,UNKNOWN,FOE,36.18055026804104,33.12750990011102,348,2895,3221,109
ID020,ID020,KV91,FRIEND,38.684279685007816,37.92616616427062,584,5756,5924,77
ID021,ID021,UNKNOWN,FOE,40.49407568731083,30.676301717661573,443,3299,9593,219
ID022,ID022,UNKNOWN,FOE,38.07498656904228,34.34918804034028,969,8782,7009,318
ID001,ID001,UNKNOWN,FOE,36.40761309743271,32.454450330504436,688,1295,3876,358
ID002,ID002,LK58,FRIEND,38.327235502325145,33.47473757725302,431,2210,479,138
ID003,ID003,FD24,FRIEND,36.14418347750574,34.67113587058168,854,740,5892,2
ID004,ID004,SJ84,FRIEND,39.044372363504465,33.92782571280954,502,4361,9466,147
ID005,ID005,AW95,FRIEND,36.573443352326564,39.79708175229115,289,2108,7403,69
ID008,ID008,UNKNOWN,FOE,36.09005555831009,38.993213290229036,254,5582,7641,302
ID009,ID009,XM69,FRIEND,37.09124091104445,39.17587266820048,815,7015,5550,241
ID006,ID006,UNKNOWN,FOE,36.81905244638635,36.91042865718374,420,1811,1145,305
ID007,ID007,TX10,FRIEND,40.711678688746495,37.74178192717012,336,6125,9340,322
ID012,ID012,UNKNOWN,FOE,37.64528523991544,35.42826774096105,957,9460,3343,41
ID011,ID011,UNKNOWN,FOE,36.464132749575775,36.20964165292385,593,4348,5,107
ID013,ID013,DC85,FRIEND,39.36070012593322,39.990896938849204,649,237,3906,141
ID015,ID015,PS10,FRIEND,36.91392085020788,30.213090242769866,889,9022,8214,244
ID010,ID010,SL57,FRIEND,39.85307161790221,35.731604623005495,531,5489,5657,8
ID016,ID016,UNKNOWN,FOE,39.890841857484084,35.20246298451455,664,7383,3017,282
ID018,ID018,UNKNOWN,FOE,36.178360957936725,33.13780979434675,351,2935,3261,102
ID017,ID017,AH03,FRIEND,37.88119954281471,38.08997015900232,230,5108,8144,278
ID020,ID020,KV91,FRIEND,38.688335552517636,37.943734056538695,601,5756,5924,77
ID014,ID014,UNKNOWN,FOE,38.55014379659595,32.09342153377579,646,5769,4787,115
ID021,ID021,UNKNOWN,FOE,40.484444892951075,30.66667092330181,454,3322,9616,225
ID019,ID019,DU97,FRIEND,40.8036040362616,36.50433296410371,511,6378,7045,292
ID022,ID022,UNKNOWN,FOE,38.08941844155305,34.33619352396479,971,8782,7009,318
ID001,ID001,UNKNOWN,FOE,36.42799861792006,32.45085581322673,690,1314,3895,350
ID002,ID002,LK58,FRIEND,38.31792013357729,33.484383923975564,447,2186,455,134
ID003,ID003,FD24,FRIEND,36.16954378583763,34.668470394768356,850,778,5930,354
ID004,ID004,SJ84,FRIEND,39.031515543697864,33.93617502921632,511,4361,9466,147
ID005,ID005,AW95,FRIEND,36.576743921141876,39.80568002801919,307,2108,7403,69
ID006,ID006,UNKNOWN,FOE,36.82638275324292,36.89995989405773,426,1811,1145,305
ID008,ID008,UNKNOWN,FOE,36.09273694978711,38.98892216686249,253,5582,7641,302
ID007,ID007,TX10,FRIEND,40.71694260058059,37.737669308514945,334,6125,9340,322
ID010,ID010,SL57,FRIEND,39.868876296279325,35.73382582569682,532,5489,5657,8
ID009,ID009,XM69,FRIEND,37.08334821042684,39.16163385936825,814,7015,5550,241
ID011,ID011,UNKNOWN,FOE,36.46067691602595,36.220945175139335,591,4348,5,107
ID014,ID014,UNKNOWN,FOE,38.54468356865426,32.1051310303843,646,5769,4787,115
ID012,ID012,UNKNOWN,FOE,37.6597152870893,35.44081158959535,956,9460,3343,41
ID013,ID013,DC85,FRIEND,39.34535926465406,40.00331972336853,658,237,3906,141
ID015,ID015,PS10,FRIEND,36.90348832907722,30.188512763182686,890,9003,8195,247
ID017,ID017,AH03,FRIEND,37.881839739079126,38.085414925886106,230,5108,8144,278
ID018,ID018,UNKNOWN,FOE,36.17607808757155,33.148549855002805,366,2935,3261,102
ID016,ID016,UNKNOWN,FOE,39.895033357170966,35.182743528883755,672,7383,3017,282
ID020,ID020,KV91,FRIEND,38.69247915093865,37.961681953132036,614,5756,5924,77
ID019,ID019,DU97,FRIEND,40.80743251564631,36.49485714511004,511,6378,7045,292
ID021,ID021,UNKNOWN,FOE,40.47635109002701,30.65553075928927,459,3284,9578,234
ID022,ID022,UNKNOWN,FOE,38.10390976564986,34.32314547714079,975,8782,7009,318
ID002,ID002,LK58,FRIEND,38.309229957362845,33.4933828648778,417,2367,636,134
ID001,ID001,UNKNOWN,FOE,36.44736568283446,32.44380677807279,687,1308,3889,340
ID003,ID003,FD24,FRIEND,36.194396888002885,34.6658582284713,833,740,5892,354
ID005,ID005,AW95,FRIEND,36.584773985714556,39.80210481292655,293,1881,7176,336
ID006,ID006,UNKNOWN,FOE,36.835058953448076,36.89128369385257,409,1859,1193,315
ID004,ID004,SJ84,FRIEND,39.019010965529795,33.9442955972284,497,4361,9466,147
ID009,ID009,XM69,FRIEND,37.07553307934847,39.14753498968916,806,7015,5550,241
ID007,ID007,TX10,FRIEND,40.72214347155439,37.7336059427778,330,6125,9340,322
ID008,ID008,UNKNOWN,FOE,36.09539714449356,38.98466496541978,251,5582,7641,302
ID012,ID012,UNKNOWN,FOE,37.67403967492193,35.45326358996559,949,9460,3343,41
ID011,ID011,UNKNOWN,FOE,36.457215235042035,36.23226782344994,592,4343,0,107
ID013,ID013,DC85,FRIEND,39.33118412231708,40.014798527301274,608,237,3906,141
ID010,ID010,SL57,FRIEND,39.88456214248819,35.73603032761603,528,5615,5783,8
ID015,ID015,PS10,FRIEND,36.89204684214602,30.165054238574278,870,9185,8377,244
ID016,ID016,UNKNOWN,FOE,39.899081397791186,35.16369899509747,649,7526,3160,282
ID017,ID017,AH03,FRIEND,37.882471584957486,38.08091910885402,227,5108,8144,278
ID014,ID014,UNKNOWN,FOE,38.53928250726921,32.11671364390263,639,5774,4792,115
ID019,ID019,DU97,FRIEND,40.81123851863542,36.48543695714764,508,6378,7045,292
ID021,ID021,UNKNOWN,FOE,40.467416889706804,30.64690310232817,414,3264,9558,224
ID018,ID018,UNKNOWN,FOE,36.17554583089655,33.15870591737126,339,2825,3151,93
ID020,ID020,KV91,FRIEND,38.69655526404336,37.97933753870594,604,5739,5907,77
ID022,ID022,UNKNOWN,FOE,38.11828218657459,34.31020449121381,967,8782,7009,318
ID001,ID001,UNKNOWN,FOE,36.46698646475647,32.43666539748015,696,1308,3889,340
ID002,ID002,LK58,FRIEND,38.301472622773744,33.50331180037325,420,2350,619,128
ID003,ID003,FD24,FRIEND,36.18332363283499,34.643154690861785,842,882,6034,244
ID004,ID004,SJ84,FRIEND,39.00625478619134,33.95257955695097,507,4361,9466,147
ID005,ID005,AW95,FRIEND,36.59354030591936,39.79873973788032,313,1841,7136,339
ID006,ID006,UNKNOWN,FOE,36.84388364607729,36.88245900122336,416,1859,1193,315
ID007,ID007,TX10,FRIEND,40.72736010274327,37.72953026381114,331,6125,9340,322
ID008,ID008,UNKNOWN,FOE,36.09808913435587,38.98035688109131,254,5582,7641,302
ID011,ID011,UNKNOWN,FOE,36.45376524892631,36.243552219570304,590,4343,0,107
ID010,ID010,SL57,FRIEND,39.900368259869225,35.73997123529535,543,5657,5825,14
ID013,ID013,DC85,FRIEND,39.31654269240323,40.026654923468655,628,237,3906,141
ID012,ID012,UNKNOWN,FOE,37.688394251137765,35.465741832696985,951,9460,3343,41
ID015,ID015,PS10,FRIEND,36.91663575796913,30.15511967171689,884,9419,8611,338
ID014,ID014,UNKNOWN,FOE,38.533453269252554,32.12815416767321,642,5774,4792,117
ID016,ID016,UNKNOWN,FOE,39.90319181191865,35.14436101703096,659,7526,3160,282
ID009,ID009,XM69,FRIEND,37.06773734065491,39.13347110479836,804,7011,5546,241
ID019,ID019,DU97,FRIEND,40.815059505888264,36.47597968183106,510,6378,7045,292
ID020,ID020,KV91,FRIEND,38.70065837127459,37.997110048687624,608,5739,5907,77
ID018,ID018,UNKNOWN,FOE,36.17428082711201,33.169008546425296,346,2795,3121,97
ID021,ID021,UNKNOWN,FOE,40.47864798308797,30.640931424049533,424,3063,9357,332
ID017,ID017,AH03,FRIEND,37.8831117812219,38.076363875737805,230,5108,8144,278
ID022,ID022,UNKNOWN,FOE,38.13272892198187,34.29719659222619,972,8782,7009,318
ID001,ID001,UNKNOWN,FOE,36.488042367841416,32.43257254452932,715,1347,3928,349
ID002,ID002,LK58,FRIEND,38.29378916756168,33.51314617457826,416,2350,619,128
ID003,ID003,FD24,FRIEND,36.17222407539829,34.62039722560949,844,882,6034,244
ID005,ID005,AW95,FRIEND,36.603040414051016,39.79654646510046,325,1867,7162,347
ID004,ID004,SJ84,FRIEND,38.99439075159024,33.96289280488671,524,4389,9494,139
ID006,ID006,UNKNOWN,FOE,36.852899257537416,36.87344338976323,425,1859,1193,315
ID009,ID009,XM69,FRIEND,37.059922209576534,39.11937223511927,806,7011,5546,241
ID007,ID007,TX10,FRIEND,40.73265553500751,37.725393018696955,336,6125,9340,322
ID010,ID010,SL57,FRIEND,39.91649457483993,35.74399197720022,554,5657,5825,14
ID008,ID008,UNKNOWN,FOE,36.100759927447605,38.97608271868668,252,5582,7641,302
ID011,ID011,UNKNOWN,FOE,36.45028602564011,36.25493224616626,595,4343,0,107
ID013,ID013,DC85,FRIEND,39.299811081602115,40.03631492346865,644,282,3951,150
ID012,ID012,UNKNOWN,FOE,37.702763921545206,35.47823319660896,952,9460,3343,41
ID014,ID014,UNKNOWN,FOE,38.52759679180591,32.13964815183524,645,5774,4792,117
ID015,ID015,PS10,FRIEND,36.940532552947865,30.142943646513874,894,9467,8659,333
ID016,ID016,UNKNOWN,FOE,39.90733965015047,35.12484697239632,665,7526,3160,282
ID017,ID017,AH03,FRIEND,37.88376311133439,38.071729421176094,234,5102,8138,278
ID018,ID018,UNKNOWN,FOE,36.17370617831246,33.179973498716905,366,2814,3140,93
ID020,ID020,KV91,FRIEND,38.70162710982465,38.01559468137593,617,5709,5877,87
ID021,ID021,UNKNOWN,FOE,40.49063843511046,30.635340184446704,441,3036,9330,335
ID019,ID019,DU97,FRIEND,40.81888049314111,36.466522406514486,510,6378,7045,292
ID022,ID022,UNKNOWN,FOE,38.14719052028566,34.28417531062645,973,8782,7009,318
ID001,ID001,UNKNOWN,FOE,36.50925390987386,32.42959145670676,714,1317,3898,352
ID003,ID003,FD24,FRIEND,36.160927250945534,34.597235303036356,859,882,6034,244
ID004,ID004,SJ84,FRIEND,38.982481434414325,33.97324541636418,526,4389,9494,139
ID005,ID005,AW95,FRIEND,36.61306668201765,39.79423171875126,343,1867,7162,347
ID006,ID006,UNKNOWN,FOE,36.86214821423533,36.864194433065315,436,1859,1193,315
ID002,ID002,LK58,FRIEND,38.28795833075188,33.52411238368157,414,2386,655,118
ID008,ID008,UNKNOWN,FOE,36.10345191730991,38.97177463435821,254,5582,7641,302
ID009,ID009,XM69,FRIEND,37.05205859753614,39.10518590346947,811,7011,5546,241
ID010,ID010,SL57,FRIEND,39.932853760784944,35.748070780360024,562,5657,5825,14
ID007,ID007,TX10,FRIEND,40.73793520705667,37.72126808681227,335,6125,9340,322
ID011,ID011,UNKNOWN,FOE,36.44668958427804,36.26633870089721,598,4343,0,107.5
ID013,ID013,DC85,FRIEND,39.2826897593693,40.04619992346865,659,282,3951,150
ID014,ID014,UNKNOWN,FOE,38.52173123454928,32.15115995612775,646,5774,4792,117
ID015,ID015,PS10,FRIEND,36.964963951841106,30.130495227011014,914,9467,8659,333
ID016,ID016,UNKNOWN,FOE,39.911574811292425,35.10492210576937,679,7526,3160,282
ID012,ID012,UNKNOWN,FOE,37.71716378033586,35.4907508028821,954,9460,3343,41
ID018,ID018,UNKNOWN,FOE,36.17370617831246,33.19155349871691,386,2771,3097,90
ID019,ID019,DU97,FRIEND,40.822738941053295,36.45697241281245,515,6378,7045,292
ID017,ID017,AH03,FRIEND,37.88441165798486,38.06711477197576,233,5102,8138,278
ID020,ID020,KV91,FRIEND,38.70262724994845,38.03467849178509,637,5709,5877,87
ID021,ID021,UNKNOWN,FOE,40.50284640100185,30.629647516461056,449,3036,9330,335
ID022,ID022,UNKNOWN,FOE,38.16165211858945,34.27115402902671,973,8782,7009,318
ID001,ID001,UNKNOWN,FOE,36.50664346853812,32.450851795274914,714,1140,3721,97
ID002,ID002,LK58,FRIEND,38.28109057708741,33.535103087007755,432,2366,635,122
ID003,ID003,FD24,FRIEND,36.15378273068276,34.572319399877635,864,854,6006,254
ID004,ID004,SJ84,FRIEND,38.97064004110063,33.98353898252904,523,4389,9494,139
ID005,ID005,AW95,FRIEND,36.623268336595956,39.791876481212284,349,1867,7162,347
ID006,ID006,UNKNOWN,FOE,36.849513904427475,36.860809079955374,436,1722,1056,195
ID008,ID008,UNKNOWN,FOE,36.10613330878693,38.96748351099166,253,5582,7641,302
ID007,ID007,TX10,FRIEND,40.743183358675694,37.71716778138661,333,6125,9340,322
ID010,ID010,SL57,FRIEND,39.94909651124281,35.752120552892364,558,5657,5825,14
ID012,ID012,UNKNOWN,FOE,37.7315334507433,35.503242166794074,952,9460,3343,41
ID011,ID011,UNKNOWN,FOE,36.44306307233602,36.277840527323235,603,4343,0,107.5
ID014,ID014,UNKNOWN,FOE,38.515847517672654,32.16270740068123,648,5774,4792,117
ID009,ID009,XM69,FRIEND,37.04421437788055,39.09103455660795,809,7011,5546,241
ID015,ID015,PS10,FRIEND,36.989876494257416,30.117801652638295,932,9467,8659,333
ID013,ID013,DC85,FRIEND,39.30115471936774,40.052920619285,655,392,4061,20
ID017,ID017,AH03,FRIEND,37.885057421173315,38.0625199281368,232,5102,8138,278
ID019,ID019,DU97,FRIEND,40.826604881097346,36.44740387543332,516,6378,7045,292
ID018,ID018,UNKNOWN,FOE,36.17370617831246,33.20304349871691,383,2771,3097,90
ID021,ID021,UNKNOWN,FOE,40.49416876827108,30.61930591647895,450,2907,9201,230
ID016,ID016,UNKNOWN,FOE,39.92817844354631,35.1174338401007,693,7368,3002,37
ID020,ID020,KV91,FRIEND,38.68652281660244,38.024615324957296,633,5531,5699,212
ID022,ID022,UNKNOWN,FOE,38.17608399110022,34.25815951265122,971,8782,7009,318
ID002,ID002,LK58,FRIEND,38.27569861198191,33.546158253777236,410,2392,661,116
ID001,ID001,UNKNOWN,FOE,36.50409518056752,32.47160593530573,697,1329,3910,97
ID003,ID003,FD24,FRIEND,36.150689686747135,34.54712857854898,846,787,5939,263
ID004,ID004,SJ84,FRIEND,38.959342038684696,33.99336018619303,499,4361,9466,139
ID005,ID005,AW95,FRIEND,36.63136535183432,39.79000713795069,277,2108,7403,347
ID006,ID006,UNKNOWN,FOE,36.837661994538905,36.85763337027196,409,1811,1145,195
ID008,ID008,UNKNOWN,FOE,36.108825298649236,38.96317542666319,254,5582,7641,302
ID009,ID009,XM69,FRIEND,37.03662771742593,39.07676612350735,808,7015,5550,242
ID011,ID011,UNKNOWN,FOE,36.43950271566989,36.28913253602009,592,4343,0,107.5
ID007,ID007,TX10,FRIEND,40.74832118878921,37.713153668567486,326,6125,9340,322
ID010,ID010,SL57,FRIEND,39.96472797539311,35.756017914630476,537,5615,5783,14
ID012,ID012,UNKNOWN,FOE,37.745888026959136,35.51572040952547,951,9460,3343,41
ID013,ID013,DC85,FRIEND,39.31920154260128,40.05675658998059,615,214,3883,12
ID014,ID014,UNKNOWN,FOE,38.51009091813596,32.174005363407936,634,5774,4792,117
ID015,ID015,PS10,FRIEND,37.01265062101567,30.106197655464953,852,9158,8350,333
ID016,ID016,UNKNOWN,FOE,39.9448137103761,35.12665491907779,634,7497,3131,29
ID017,ID017,AH03,FRIEND,37.88567256627956,38.05814294327296,221,5108,8144,278
ID018,ID018,UNKNOWN,FOE,36.17370617831246,33.21276349871691,324,2852,3178,90
ID019,ID019,DU97,FRIEND,40.830410884086454,36.43798368747092,508,6378,7045,292
ID020,ID020,KV91,FRIEND,38.671690455400665,38.015347037025855,583,5739,5907,212
ID021,ID021,UNKNOWN,FOE,40.48689008329379,30.608910877036923,423,3255,9549,235
ID022,ID022,UNKNOWN,FOE,38.190441549128444,34.24523190933637,966,8782,7009,318
ID001,ID001,UNKNOWN,FOE,36.502636572701526,32.49246499959666,697,1366,3947,94
ID002,ID002,LK58,FRIEND,38.28821435857087,33.54372543908619,425,2205,474,349
ID004,ID004,SJ84,FRIEND,38.94863040661222,34.00445240591425,514,4380,9485,134
ID003,ID003,FD24,FRIEND,36.1511415295498,34.521242521721376,863,771,5923,271
ID006,ID006,UNKNOWN,FOE,36.82523052915457,36.854302369161495,429,1811,1145,195
ID007,ID007,TX10,FRIEND,40.75349053933287,37.70911492928935,328,6125,9340,322
ID005,ID005,AW95,FRIEND,36.62700941548232,39.783036182600284,274,1860,7155,238
ID009,ID009,XM69,FRIEND,37.029050446402564,39.062515349358605,807,7015,5550,242
ID010,ID010,SL57,FRIEND,39.9797818511781,35.76149707732655,534,5663,5831,20
ID008,ID008,UNKNOWN,FOE,36.11151728851154,38.95886734233472,254,5587,7646,302
ID013,ID013,DC85,FRIEND,39.33693143277683,40.062177161386145,618,174,3843,17
ID011,ID011,UNKNOWN,FOE,36.43595438723574,36.30038639603892,590,4343,0,107.5
ID014,ID014,UNKNOWN,FOE,38.50431615897927,32.18533896639561,636,5774,4792,117
ID015,ID015,PS10,FRIEND,37.03656533710837,30.096046460746802,866,9128,8320,337
ID017,ID017,AH03,FRIEND,37.88628214446177,38.053805569131875,219,5108,8144,278
ID018,ID018,UNKNOWN,FOE,36.17542529527136,33.22251309547173,330,2833,3159,80
ID019,ID019,DU97,FRIEND,40.83421688707556,36.42856349950852,508,6378,7045,292
ID020,ID020,KV91,FRIEND,38.65662912121293,38.005935670893074,592,5739,5907,212
ID012,ID012,UNKNOWN,FOE,37.76022750898337,35.52818553107629,950,9460,3343,41
ID021,ID021,UNKNOWN,FOE,40.479318874333956,30.59809807005231,440,3255,9549,235
ID016,ID016,UNKNOWN,FOE,39.961580170161966,35.13594871949791,639,7497,3131,29
ID022,ID022,UNKNOWN,FOE,38.20487342163921,34.232237392960876,971,8782,7009,318
ID001,ID001,UNKNOWN,FOE,36.50114866711657,32.513743040788704,711,1366,3947,94
ID002,ID002,LK58,FRIEND,38.30064175871332,33.54130979720472,422,2205,474,349
ID003,ID003,FD24,FRIEND,36.15159651378562,34.49517649230865,869,771,5923,271
ID005,ID005,AW95,FRIEND,36.622430913039345,39.775709047049496,288,1860,7155,238
ID006,ID006,UNKNOWN,FOE,36.81274110822065,36.85095583890832,431,1811,1145,195
ID008,ID008,UNKNOWN,FOE,36.11418808160328,38.95459317993009,252,5587,7646,302
ID004,ID004,SJ84,FRIEND,38.93871862167085,34.016264811227146,514,4362,9467,130
ID009,ID009,XM69,FRIEND,37.02143561765418,39.04819393940243,811,7015,5550,242
ID007,ID007,TX10,FRIEND,40.758691410306675,37.7050515635522,330,6125,9340,322
ID010,ID010,SL57,FRIEND,39.995061253192084,35.767058324857025,542,5663,5831,20
ID013,ID013,DC85,FRIEND,39.320904438223394,40.072585213345285,637,23,3692,147
ID012,ID012,UNKNOWN,FOE,37.77459717939081,35.540676894988266,952,9460,3343,41
ID015,ID015,PS10,FRIEND,37.06042482290986,30.08591870989636,864,9128,8320,337
ID016,ID016,UNKNOWN,FOE,39.96855759413961,35.11777190859401,649,7272,2906,291
ID017,ID017,AH03,FRIEND,37.88689172264397,38.04946819499079,219,5108,8144,278
ID014,ID014,UNKNOWN,FOE,38.49855047963258,32.19665474925281,635,5774,4792,117
ID019,ID019,DU97,FRIEND,40.83805285859214,36.419069136837756,512,6378,7045,292
ID018,ID018,UNKNOWN,FOE,36.17723297280087,33.23276494418059,347,2833,3159,80
ID021,ID021,UNKNOWN,FOE,40.47097408594863,30.58779311460339,442,3290,9584,231
ID020,ID020,KV91,FRIEND,38.641567787025195,37.99652430476029,592,5739,5907,212
ID011,ID011,UNKNOWN,FOE,36.43237598822164,36.31173562775282,595,4343,0,107.5
ID022,ID022,UNKNOWN,FOE,38.21929043125348,34.219256259197515,970,8782,7009,318
ID001,ID001,UNKNOWN,FOE,36.52142617801594,32.5055503945907,729,1559,4140,338
ID002,ID002,LK58,FRIEND,38.31359923753483,33.538791118465745,440,2205,474,349
ID005,ID005,AW95,FRIEND,36.61753445903783,39.76787308264101,308,1860,7155,238
ID004,ID004,SJ84,FRIEND,38.92890325487094,34.02796230987357,509,4362,9467,130
ID006,ID006,UNKNOWN,FOE,36.80022270951194,36.847601544083794,432,1811,1145,195
ID003,ID003,FD24,FRIEND,36.14973820132508,34.46860138600973,888,742,5894,266
ID007,ID007,TX10,FRIEND,40.763876521065406,37.70100051104456,329,6125,9340,322
ID009,ID009,XM69,FRIEND,37.01382078890579,39.033872529446256,811,7015,5550,242
ID008,ID008,UNKNOWN,FOE,36.1168694730803,38.950302056563544,253,5587,7646,302
ID010,ID010,SL57,FRIEND,39.98053800717062,35.77544332485702,559,5884,6052,150
ID011,ID011,UNKNOWN,FOE,36.42877353274358,36.32316115682278,599,4343,0,107.5
ID013,ID013,DC85,FRIEND,39.304600682382535,40.08317299618598,648,23,3692,147
ID014,ID014,UNKNOWN,FOE,38.49274848104591,32.20804181263193,639,5774,4792,117
ID015,ID015,PS10,FRIEND,37.084422384439364,30.075732349376647,869,9128,8320,337
ID017,ID017,AH03,FRIEND,37.88751521813627,38.04503179404283,224,5108,8144,278
ID018,ID018,UNKNOWN,FOE,36.18750368587992,33.22962487207187,358,2728,3054,343
ID019,ID019,DU97,FRIEND,40.84188883010872,36.40957477416699,512,6378,7045,292
ID020,ID020,KV91,FRIEND,38.625997623979764,37.98679498706897,612,5739,5907,212
ID021,ID021,UNKNOWN,FOE,40.463223672306526,30.576302653847776,462,3242,9536,236
ID022,ID022,UNKNOWN,FOE,38.233722303764246,34.20626174282202,971,8782,7009,318
ID016,ID016,UNKNOWN,FOE,39.97866264116934,35.100954286154234,654,7232,2866,301
ID012,ID012,UNKNOWN,FOE,37.78896684979825,35.55316825890024,952,9460,3343,41
ID001,ID001,UNKNOWN,FOE,36.53911907701526,32.4953353945907,681,1304,3885,330
ID002,ID002,LK58,FRIEND,38.3262033305703,33.53634113096511,428,2367,636,349
ID005,ID005,AW95,FRIEND,36.61322621541961,39.76097845161926,271,2108,7403,238
ID004,ID004,SJ84,FRIEND,38.91953141152171,34.03913123785425,486,4361,9466,130
